hour,day_of_week,is_school_day,is_arrival_time,is_dismissal_time,weather_condition,precipitation,visibility_level,road_id,start_node,end_node,num_lanes,speed_limit,distance_km,is_intersection,neighborhood_id,neighborhood_population,working_population_pct,students_population,distance_to_school_m,crosswalk_present,crossing_guard_present,traffic_volume,average_speed,congestion_level,accident_risk
2,0,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N7,7464,0.55,859,1406,0,0,34,16.5,LOW,LOW
2,0,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N5,7139,0.6,974,1887,0,0,41,14.8,MEDIUM,MEDIUM
2,0,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N4,3244,0.47,638,1061,1,0,12,22.0,LOW,LOW
2,0,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N5,7139,0.6,974,797,1,0,41,14.8,MEDIUM,MEDIUM
2,0,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N7,7464,0.55,859,1864,1,0,26,33.5,LOW,LOW
2,0,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N5,7139,0.6,974,1783,0,0,41,29.8,MEDIUM,LOW
2,0,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N5,7139,0.6,974,1107,1,0,28,18.0,LOW,LOW
2,0,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N5,7139,0.6,974,410,0,0,28,18.0,LOW,LOW
2,0,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N2,3839,0.62,958,274,1,0,20,35.0,LOW,LOW
2,0,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N4,3244,0.47,638,1242,0,0,19,35.2,LOW,LOW
2,0,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N5,7139,0.6,974,1688,0,0,39,25.2,LOW,LOW
2,0,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N7,7464,0.55,859,1960,1,0,37,25.8,LOW,LOW
2,0,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N1,5253,0.51,542,1861,1,0,32,17.0,LOW,LOW
2,0,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N0,8238,0.48,1159,1264,1,0,37,15.8,LOW,LOW
2,0,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N5,7139,0.6,974,1662,0,0,27,28.2,LOW,LOW
2,0,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N3,3712,0.6,432,641,0,0,22,29.5,LOW,LOW
2,0,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N3,3712,0.6,432,591,0,0,18,20.5,LOW,LOW
2,0,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N4,3244,0.47,638,420,0,0,17,20.8,LOW,LOW
2,0,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N7,7464,0.55,859,1022,1,0,25,33.8,LOW,LOW
2,0,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N5,7139,0.6,974,166,1,0,41,29.8,MEDIUM,LOW
2,0,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N5,7139,0.6,974,1547,1,0,33,16.8,LOW,LOW
2,0,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N7,7464,0.55,859,245,1,0,34,16.5,LOW,LOW
2,0,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N3,3712,0.6,432,1713,1,0,23,29.2,LOW,LOW
2,0,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N4,3244,0.47,638,335,1,0,18,30.5,LOW,LOW
2,0,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N3,3712,0.6,432,1960,0,0,23,29.2,LOW,LOW
2,0,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N3,3712,0.6,432,246,0,0,24,29.0,LOW,LOW
2,0,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N6,4628,0.63,1118,1723,0,0,20,25.0,LOW,LOW
2,0,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N0,8238,0.48,1159,999,1,0,33,21.8,LOW,LOW
2,0,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N2,3839,0.62,958,1510,1,0,19,20.2,LOW,LOW
2,0,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N7,7464,0.55,859,657,1,0,34,16.5,LOW,LOW
2,0,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N3,3712,0.6,432,264,1,0,31,32.2,LOW,LOW
2,0,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N6,4628,0.63,1118,1604,1,0,20,35.0,LOW,LOW
2,0,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N3,3712,0.6,432,152,1,0,26,18.5,LOW,LOW
2,0,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N6,4628,0.63,1118,1480,0,0,21,19.8,LOW,LOW
2,0,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N7,7464,0.55,859,1280,1,0,25,33.8,LOW,LOW
2,0,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N5,7139,0.6,974,1063,0,0,27,33.2,LOW,LOW
2,0,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N2,3839,0.62,958,471,1,0,30,17.5,LOW,LOW
2,0,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N1,5253,0.51,542,286,1,0,31,17.2,LOW,LOW
2,0,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N7,7464,0.55,859,936,1,0,40,20.0,MEDIUM,LOW
2,0,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N7,7464,0.55,859,1472,1,0,35,21.2,LOW,LOW
2,0,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N6,4628,0.63,1118,775,0,0,22,19.5,LOW,LOW
2,0,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N0,8238,0.48,1159,690,1,0,37,15.8,LOW,LOW
2,0,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N6,4628,0.63,1118,1031,0,0,31,17.2,LOW,LOW
2,0,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N6,4628,0.63,1118,616,1,0,21,19.8,LOW,LOW
3,0,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N1,5253,0.51,542,1446,0,0,30,32.5,LOW,LOW
3,0,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N2,3839,0.62,958,211,1,0,30,32.5,LOW,LOW
3,0,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N7,7464,0.55,859,1375,1,0,31,17.2,LOW,LOW
3,0,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N3,3712,0.6,432,1656,1,0,31,17.2,LOW,LOW
3,0,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N3,3712,0.6,432,646,0,0,17,35.8,LOW,LOW
3,0,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N0,8238,0.48,1159,997,1,0,28,33.0,LOW,LOW
3,0,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N4,3244,0.47,638,159,0,0,27,28.2,LOW,LOW
3,0,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N0,8238,0.48,1159,736,0,0,31,27.2,LOW,LOW
3,0,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N2,3839,0.62,958,290,1,0,16,21.0,LOW,LOW
3,0,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N5,7139,0.6,974,1045,0,0,33,16.8,LOW,LOW
3,0,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N3,3712,0.6,432,1120,0,0,19,30.2,LOW,LOW
3,0,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N0,8238,0.48,1159,950,1,0,33,26.8,LOW,LOW
3,0,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N2,3839,0.62,958,599,1,0,31,17.2,LOW,LOW
3,0,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N2,3839,0.62,958,885,0,0,30,17.5,LOW,LOW
3,0,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N2,3839,0.62,958,1869,0,0,22,34.5,LOW,LOW
3,0,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N0,8238,0.48,1159,1682,1,0,26,33.5,LOW,LOW
3,0,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N3,3712,0.6,432,1713,1,0,29,17.8,LOW,LOW
3,0,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N5,7139,0.6,974,679,0,0,34,16.5,LOW,LOW
3,0,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N5,7139,0.6,974,1872,1,0,35,26.2,LOW,LOW
3,0,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N4,3244,0.47,638,1203,1,0,16,31.0,LOW,LOW
3,0,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N1,5253,0.51,542,780,1,0,33,26.8,LOW,LOW
3,0,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N7,7464,0.55,859,759,1,0,37,25.8,LOW,LOW
3,0,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N2,3839,0.62,958,1271,0,0,22,24.5,LOW,LOW
3,0,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N3,3712,0.6,432,1853,0,0,28,23.0,LOW,LOW
3,0,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N4,3244,0.47,638,751,0,0,25,18.8,LOW,LOW
3,0,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N5,7139,0.6,974,890,1,0,41,14.8,MEDIUM,LOW
3,0,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N1,5253,0.51,542,175,1,0,22,34.5,LOW,LOW
3,0,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N5,7139,0.6,974,1881,1,0,30,32.5,LOW,LOW
3,0,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N1,5253,0.51,542,304,1,0,21,19.8,LOW,LOW
3,0,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N5,7139,0.6,974,1579,0,0,40,15.0,MEDIUM,MEDIUM
3,0,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N7,7464,0.55,859,1883,1,0,29,32.8,LOW,LOW
3,0,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N6,4628,0.63,1118,1061,0,0,23,34.2,LOW,LOW
3,0,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N2,3839,0.62,958,1376,1,0,24,19.0,LOW,LOW
3,0,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N3,3712,0.6,432,1844,0,0,28,18.0,LOW,LOW
3,0,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N5,7139,0.6,974,748,1,0,36,21.0,LOW,LOW
3,0,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N4,3244,0.47,638,1364,0,0,27,23.2,LOW,LOW
3,0,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N5,7139,0.6,974,1392,0,0,28,18.0,LOW,LOW
3,0,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N1,5253,0.51,542,1629,0,0,27,18.2,LOW,LOW
3,0,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N5,7139,0.6,974,301,1,0,28,18.0,LOW,LOW
3,0,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N0,8238,0.48,1159,440,1,0,27,18.2,LOW,LOW
3,0,1,0,0,rain,1,low,R0,N4,N0,1,40,1.22,0,N2,3839,0.62,958,764,0,0,16,36.0,LOW,LOW
3,0,1,0,0,rain,1,low,R0,N4,N0,1,40,1.22,0,N4,3244,0.47,638,834,1,0,13,36.8,LOW,LOW
3,0,1,0,0,rain,1,low,R1,N3,N5,1,25,1.33,1,N0,8238,0.48,1159,398,1,0,35,16.2,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R1,N3,N5,1,25,1.33,1,N4,3244,0.47,638,1259,1,0,19,20.2,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R2,N5,N4,1,40,1.75,1,N0,8238,0.48,1159,458,0,0,29,32.8,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R2,N5,N4,1,40,1.75,1,N7,7464,0.55,859,1369,1,0,27,33.2,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R3,N1,SCHOOL,2,35,1.86,0,N0,8238,0.48,1159,1969,1,0,31,27.2,LOW,LOW
3,0,1,0,0,rain,1,low,R3,N1,SCHOOL,2,35,1.86,0,N0,8238,0.48,1159,1044,0,0,28,28.0,LOW,LOW
3,0,1,0,0,rain,1,low,R4,N0,N3,2,25,2.61,0,N5,7139,0.6,974,622,1,0,34,16.5,LOW,LOW
3,0,1,0,0,rain,1,low,R4,N0,N3,2,25,2.61,0,N0,8238,0.48,1159,1945,1,0,24,19.0,LOW,LOW
3,0,1,0,0,rain,1,low,R5,N6,N4,2,35,0.74,1,N6,4628,0.63,1118,251,0,0,28,28.0,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R5,N6,N4,2,35,0.74,1,N3,3712,0.6,432,1303,1,0,30,27.5,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R6,N3,N4,3,25,1.94,0,N1,5253,0.51,542,1513,1,0,27,18.2,LOW,LOW
3,0,1,0,0,rain,1,low,R6,N3,N4,3,25,1.94,0,N7,7464,0.55,859,1831,1,0,33,16.8,LOW,LOW
3,0,1,0,0,rain,1,low,R7,N3,N2,2,40,1.03,0,N1,5253,0.51,542,887,0,0,27,33.2,LOW,LOW
3,0,1,0,0,rain,1,low,R7,N3,N2,2,40,1.03,0,N6,4628,0.63,1118,585,0,0,34,31.5,LOW,LOW
3,0,1,0,0,rain,1,low,R8,N5,N0,1,25,2.47,1,N6,4628,0.63,1118,1277,1,0,31,17.2,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R8,N5,N0,1,25,2.47,1,N1,5253,0.51,542,144,1,0,27,18.2,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R9,N4,N1,1,35,0.87,1,N4,3244,0.47,638,116,1,0,24,29.0,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R9,N4,N1,1,35,0.87,1,N0,8238,0.48,1159,1805,1,0,25,28.8,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R10,N6,N7,1,35,0.68,1,N2,3839,0.62,958,1343,0,0,25,28.8,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R10,N6,N7,1,35,0.68,1,N5,7139,0.6,974,1403,0,0,37,25.8,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R11,N6,N6,2,30,2.99,0,N6,4628,0.63,1118,1488,1,0,25,23.8,LOW,LOW
3,0,1,0,0,rain,1,low,R11,N6,N6,2,30,2.99,0,N6,4628,0.63,1118,1950,0,0,23,24.2,LOW,LOW
3,0,1,0,0,rain,1,low,R12,N7,N1,1,25,0.71,0,N6,4628,0.63,1118,1715,1,0,20,20.0,LOW,LOW
3,0,1,0,0,rain,1,low,R12,N7,N1,1,25,0.71,0,N4,3244,0.47,638,1286,0,0,26,18.5,LOW,LOW
3,0,1,0,0,rain,1,low,R13,N6,N1,2,40,1.91,1,N4,3244,0.47,638,284,0,0,23,34.2,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R13,N6,N1,2,40,1.91,1,N5,7139,0.6,974,1630,1,0,35,31.2,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R14,N4,SCHOOL,1,25,2.14,1,N3,3712,0.6,432,511,0,0,29,17.8,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R14,N4,SCHOOL,1,25,2.14,1,N0,8238,0.48,1159,1187,1,0,28,18.0,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R15,N5,N1,2,40,0.73,0,N5,7139,0.6,974,626,0,0,34,31.5,LOW,LOW
3,0,1,0,0,rain,1,low,R15,N5,N1,2,40,0.73,0,N3,3712,0.6,432,1628,1,0,31,32.2,LOW,LOW
3,0,1,0,0,rain,1,low,R16,N4,SCHOOL,1,25,2.65,1,N7,7464,0.55,859,1059,0,0,35,16.2,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R16,N4,SCHOOL,1,25,2.65,1,N1,5253,0.51,542,1644,0,0,20,20.0,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R17,N3,N2,2,30,1.76,0,N2,3839,0.62,958,1832,1,0,23,24.2,LOW,LOW
3,0,1,0,0,rain,1,low,R17,N3,N2,2,30,1.76,0,N7,7464,0.55,859,1719,0,0,36,21.0,LOW,LOW
3,0,1,0,0,rain,1,low,R18,N5,N7,1,25,2.81,1,N7,7464,0.55,859,641,0,0,37,15.8,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R18,N5,N7,1,25,2.81,1,N6,4628,0.63,1118,854,1,0,22,19.5,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R19,N3,N0,1,25,0.53,1,N0,8238,0.48,1159,1784,1,0,32,17.0,LOW,MEDIUM
3,0,1,0,0,rain,1,low,R19,N3,N0,1,25,0.53,1,N6,4628,0.63,1118,1482,0,0,30,17.5,LOW,MEDIUM
4,0,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N5,7139,0.6,974,1974,1,0,26,33.5,LOW,LOW
4,0,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N5,7139,0.6,974,1401,0,0,33,31.8,LOW,LOW
4,0,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N0,8238,0.48,1159,1429,1,0,38,15.5,LOW,LOW
4,0,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N4,3244,0.47,638,386,0,0,25,18.8,LOW,LOW
4,0,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N0,8238,0.48,1159,723,0,0,25,33.8,LOW,LOW
4,0,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N0,8238,0.48,1159,299,0,0,39,30.2,LOW,LOW
4,0,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N6,4628,0.63,1118,895,0,0,26,28.5,LOW,LOW
4,0,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N6,4628,0.63,1118,1473,1,0,33,26.8,LOW,LOW
4,0,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N4,3244,0.47,638,1913,0,0,25,18.8,LOW,LOW
4,0,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N6,4628,0.63,1118,1807,0,0,32,17.0,LOW,LOW
4,0,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N5,7139,0.6,974,672,1,0,41,24.8,MEDIUM,MEDIUM
4,0,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N6,4628,0.63,1118,544,1,0,20,30.0,LOW,LOW
4,0,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N1,5253,0.51,542,583,1,0,32,17.0,LOW,LOW
4,0,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N0,8238,0.48,1159,1504,0,0,35,16.2,LOW,LOW
4,0,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N2,3839,0.62,958,224,1,0,27,33.2,LOW,LOW
4,0,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N1,5253,0.51,542,488,1,0,30,32.5,LOW,LOW
4,0,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N1,5253,0.51,542,287,1,0,21,19.8,LOW,LOW
4,0,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N2,3839,0.62,958,203,0,0,22,19.5,LOW,LOW
4,0,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N4,3244,0.47,638,357,0,0,22,29.5,LOW,LOW
4,0,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N3,3712,0.6,432,1799,0,0,22,29.5,LOW,LOW
4,0,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N3,3712,0.6,432,1765,0,0,22,29.5,LOW,LOW
4,0,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N6,4628,0.63,1118,1685,1,0,26,28.5,LOW,LOW
4,0,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N5,7139,0.6,974,667,0,0,30,22.5,LOW,LOW
4,0,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N4,3244,0.47,638,1206,0,0,16,26.0,LOW,LOW
4,0,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N0,8238,0.48,1159,325,0,0,32,17.0,LOW,LOW
4,0,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N0,8238,0.48,1159,130,0,0,24,19.0,LOW,LOW
4,0,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N7,7464,0.55,859,1305,0,0,36,31.0,LOW,LOW
4,0,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N6,4628,0.63,1118,456,0,0,29,32.8,LOW,LOW
4,0,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N6,4628,0.63,1118,359,0,0,27,18.2,LOW,LOW
4,0,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N4,3244,0.47,638,1627,0,0,25,18.8,LOW,LOW
4,0,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N7,7464,0.55,859,1018,1,0,27,33.2,LOW,LOW
4,0,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N5,7139,0.6,974,1025,0,0,37,30.8,LOW,LOW
4,0,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N2,3839,0.62,958,1589,0,0,23,19.2,LOW,LOW
4,0,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N1,5253,0.51,542,1417,1,0,27,18.2,LOW,LOW
4,0,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N0,8238,0.48,1159,1080,0,0,24,24.0,LOW,LOW
4,0,1,0,0,clear,0,high,R17,N3,N2,2,30,1.76,0,N6,4628,0.63,1118,1505,1,0,31,22.2,LOW,LOW
4,0,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N1,5253,0.51,542,1558,1,0,21,19.8,LOW,LOW
4,0,1,0,0,clear,0,high,R18,N5,N7,1,25,2.81,1,N6,4628,0.63,1118,1941,0,0,33,16.8,LOW,LOW
4,0,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N5,7139,0.6,974,1345,1,0,28,18.0,LOW,LOW
4,0,1,0,0,clear,0,high,R19,N3,N0,1,25,0.53,1,N6,4628,0.63,1118,358,0,0,23,19.2,LOW,LOW
4,0,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N3,3712,0.6,432,1323,1,0,26,33.5,LOW,LOW
4,0,1,0,0,clear,0,high,R0,N4,N0,1,40,1.22,0,N5,7139,0.6,974,1135,1,0,35,31.2,LOW,LOW
4,0,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N4,3244,0.47,638,1724,0,0,25,18.8,LOW,LOW
4,0,1,0,0,clear,0,high,R1,N3,N5,1,25,1.33,1,N1,5253,0.51,542,980,0,0,21,19.8,LOW,LOW
4,0,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N5,7139,0.6,974,947,0,0,40,30.0,MEDIUM,MEDIUM
4,0,1,0,0,clear,0,high,R2,N5,N4,1,40,1.75,1,N7,7464,0.55,859,916,1,0,35,31.2,LOW,LOW
4,0,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N0,8238,0.48,1159,740,0,0,37,25.8,LOW,LOW
4,0,1,0,0,clear,0,high,R3,N1,SCHOOL,2,35,1.86,0,N2,3839,0.62,958,1462,1,0,29,27.8,LOW,LOW
4,0,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N4,3244,0.47,638,412,1,0,20,20.0,LOW,LOW
4,0,1,0,0,clear,0,high,R4,N0,N3,2,25,2.61,0,N3,3712,0.6,432,286,0,0,31,17.2,LOW,LOW
4,0,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N2,3839,0.62,958,984,0,0,18,30.5,LOW,LOW
4,0,1,0,0,clear,0,high,R5,N6,N4,2,35,0.74,1,N7,7464,0.55,859,1762,1,0,28,28.0,LOW,LOW
4,0,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N2,3839,0.62,958,1301,0,0,20,20.0,LOW,LOW
4,0,1,0,0,clear,0,high,R6,N3,N4,3,25,1.94,0,N3,3712,0.6,432,941,0,0,26,18.5,LOW,LOW
4,0,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N7,7464,0.55,859,1877,1,0,36,31.0,LOW,LOW
4,0,1,0,0,clear,0,high,R7,N3,N2,2,40,1.03,0,N4,3244,0.47,638,1329,1,0,13,36.8,LOW,LOW
4,0,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N5,7139,0.6,974,312,1,0,35,16.2,LOW,LOW
4,0,1,0,0,clear,0,high,R8,N5,N0,1,25,2.47,1,N0,8238,0.48,1159,1444,0,0,30,17.5,LOW,LOW
4,0,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N2,3839,0.62,958,1835,0,0,31,27.2,LOW,LOW
4,0,1,0,0,clear,0,high,R9,N4,N1,1,35,0.87,1,N0,8238,0.48,1159,1831,1,0,27,28.2,LOW,LOW
4,0,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N7,7464,0.55,859,1661,0,0,36,26.0,LOW,LOW
4,0,1,0,0,clear,0,high,R10,N6,N7,1,35,0.68,1,N0,8238,0.48,1159,1753,0,0,32,27.0,LOW,LOW
4,0,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N1,5253,0.51,542,1347,0,0,31,22.2,LOW,LOW
4,0,1,0,0,clear,0,high,R11,N6,N6,2,30,2.99,0,N7,7464,0.55,859,469,0,0,33,21.8,LOW,LOW
4,0,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N5,7139,0.6,974,1987,1,0,34,16.5,LOW,LOW
4,0,1,0,0,clear,0,high,R12,N7,N1,1,25,0.71,0,N0,8238,0.48,1159,112,1,0,34,16.5,LOW,LOW
4,0,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N6,4628,0.63,1118,1259,0,0,24,34.0,LOW,LOW
4,0,1,0,0,clear,0,high,R13,N6,N1,2,40,1.91,1,N2,3839,0.62,958,390,0,0,28,33.0,LOW,LOW
4,0,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N0,8238,0.48,1159,1628,0,0,24,19.0,LOW,LOW
4,0,1,0,0,clear,0,high,R14,N4,SCHOOL,1,25,2.14,1,N7,7464,0.55,859,959,1,0,31,17.2,LOW,LOW
4,0,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N3,3712,0.6,432,422,1,0,30,32.5,LOW,LOW
4,0,1,0,0,clear,0,high,R15,N5,N1,2,40,0.73,0,N0,8238,0.48,1159,1577,1,0,35,31.2,LOW,LOW
4,0,1,0,0,clear,0,high,R16,N4,SCHOOL,1,25,2.65,1,N2,3839,0.62,958,1909,0,0,26,18.5,LOW,LOW
